MMETSP_ID	gID	Description
MMETSP0013_2-20120614|17454 	Skcos17257	CAMNT_0000288169
MMETSP0013_2-20120614|17636 	Skcos17258	CAMNT_0000288533
MMETSP0013_2-20120614|17638 	Skcos17259	CAMNT_0000288537
MMETSP0013_2-20120614|17717 	Skcos17260	CAMNT_0000288695
MMETSP0013_2-20120614|17719 	Skcos17261	CAMNT_0000288699
MMETSP0013_2-20120614|17720 	Skcos17262	CAMNT_0000288701
MMETSP0013_2-20120614|17721 	Skcos17263	CAMNT_0000288703
MMETSP0013_2-20120614|17688 	Skcos17264	CAMNT_0000288637
MMETSP0013_2-20120614|17689 	Skcos17265	CAMNT_0000288639
MMETSP0013_2-20120614|17690 	Skcos17266	CAMNT_0000288641
MMETSP0013_2-20120614|17692 	Skcos17267	CAMNT_0000288645
MMETSP0013_2-20120614|17769 	Skcos17268	CAMNT_0000288799
MMETSP0013_2-20120614|17770 	Skcos17269	CAMNT_0000288801
MMETSP0013_2-20120614|17771 	Skcos17270	CAMNT_0000288803
MMETSP0013_2-20120614|17858 	Skcos17271	CAMNT_0000288977
MMETSP0013_2-20120614|18200 	Skcos17272	CAMNT_0000289661
MMETSP0013_2-20120614|17982 	Skcos17273	CAMNT_0000289225
MMETSP0013_2-20120614|17985 	Skcos17274	CAMNT_0000289231
MMETSP0013_2-20120614|17986 	Skcos17275	CAMNT_0000289233
MMETSP0013_2-20120614|17987 	Skcos17276	CAMNT_0000289235
MMETSP0013_2-20120614|18028 	Skcos17277	CAMNT_0000289317
MMETSP0013_2-20120614|18031 	Skcos17278	CAMNT_0000289323
MMETSP0013_2-20120614|18032 	Skcos17279	CAMNT_0000289325
MMETSP0013_2-20120614|18283 	Skcos17280	CAMNT_0000289827
MMETSP0013_2-20120614|18287 	Skcos17281	CAMNT_0000289835
MMETSP0013_2-20120614|18293 	Skcos17282	CAMNT_0000289847
MMETSP0013_2-20120614|18307 	Skcos17283	CAMNT_0000289875
MMETSP0013_2-20120614|18310 	Skcos17284	CAMNT_0000289881
MMETSP0013_2-20120614|18313 	Skcos17285	CAMNT_0000289887
MMETSP0013_2-20120614|18321 	Skcos17286	CAMNT_0000289903
MMETSP0013_2-20120614|18331 	Skcos17287	CAMNT_0000289923
MMETSP0013_2-20120614|18332 	Skcos17288	CAMNT_0000289925
MMETSP0013_2-20120614|18068 	Skcos17289	CAMNT_0000289397
MMETSP0013_2-20120614|18275 	Skcos17290	CAMNT_0000289811
MMETSP0013_2-20120614|18348 	Skcos17291	CAMNT_0000289957
MMETSP0013_2-20120614|18350 	Skcos17292	CAMNT_0000289961
MMETSP0013_2-20120614|18351 	Skcos17293	CAMNT_0000289963
MMETSP0013_2-20120614|18355 	Skcos17294	CAMNT_0000289971
MMETSP0013_2-20120614|18441 	Skcos17295	CAMNT_0000290143
MMETSP0013_2-20120614|18442 	Skcos17296	CAMNT_0000290145
MMETSP0013_2-20120614|18444 	Skcos17297	CAMNT_0000290149
MMETSP0013_2-20120614|18489 	Skcos17298	CAMNT_0000290239
MMETSP0013_2-20120614|18491 	Skcos17299	CAMNT_0000290243
MMETSP0013_2-20120614|18493 	Skcos17300	CAMNT_0000290247
MMETSP0013_2-20120614|18494 	Skcos17301	CAMNT_0000290249
MMETSP0013_2-20120614|18495 	Skcos17302	CAMNT_0000290251
MMETSP0013_2-20120614|18498 	Skcos17303	CAMNT_0000290257
MMETSP0013_2-20120614|18231 	Skcos17304	CAMNT_0000289723
MMETSP0013_2-20120614|18579 	Skcos17305	CAMNT_0000290419
MMETSP0013_2-20120614|18664 	Skcos17306	CAMNT_0000290589
MMETSP0013_2-20120614|18666 	Skcos17307	CAMNT_0000290593
MMETSP0013_2-20120614|18668 	Skcos17308	CAMNT_0000290597
MMETSP0013_2-20120614|18755 	Skcos17309	CAMNT_0000290771
MMETSP0013_2-20120614|18757 	Skcos17310	CAMNT_0000290775
MMETSP0013_2-20120614|18758 	Skcos17311	CAMNT_0000290777
MMETSP0013_2-20120614|18754 	Skcos17312	CAMNT_0000290769
MMETSP0013_2-20120614|18807 	Skcos17313	CAMNT_0000290875
MMETSP0013_2-20120614|18546 	Skcos17314	CAMNT_0000290353
MMETSP0013_2-20120614|18547 	Skcos17315	CAMNT_0000290355
MMETSP0013_2-20120614|18549 	Skcos17316	CAMNT_0000290359
MMETSP0013_2-20120614|18631 	Skcos17317	CAMNT_0000290523
MMETSP0013_2-20120614|18634 	Skcos17318	CAMNT_0000290529
MMETSP0013_2-20120614|18635 	Skcos17319	CAMNT_0000290531
MMETSP0013_2-20120614|18636 	Skcos17320	CAMNT_0000290533
MMETSP0013_2-20120614|18922 	Skcos17321	CAMNT_0000291105
MMETSP0013_2-20120614|18924 	Skcos17322	CAMNT_0000291109
MMETSP0013_2-20120614|18989 	Skcos17323	CAMNT_0000291239
MMETSP0013_2-20120614|18990 	Skcos17324	CAMNT_0000291241
MMETSP0013_2-20120614|18991 	Skcos17325	CAMNT_0000291243
MMETSP0013_2-20120614|18993 	Skcos17326	CAMNT_0000291247
MMETSP0013_2-20120614|19042 	Skcos17327	CAMNT_0000291345
MMETSP0013_2-20120614|19043 	Skcos17328	CAMNT_0000291347
MMETSP0013_2-20120614|18948 	Skcos17329	CAMNT_0000291157
MMETSP0013_2-20120614|18949 	Skcos17330	CAMNT_0000291159
MMETSP0013_2-20120614|19323 	Skcos17331	CAMNT_0000291907
MMETSP0013_2-20120614|19326 	Skcos17332	CAMNT_0000291913
MMETSP0013_2-20120614|19315 	Skcos17333	CAMNT_0000291891
MMETSP0013_2-20120614|19332 	Skcos17334	CAMNT_0000291925
MMETSP0013_2-20120614|19338 	Skcos17335	CAMNT_0000291937
MMETSP0013_2-20120614|19344 	Skcos17336	CAMNT_0000291949
MMETSP0013_2-20120614|19354 	Skcos17337	CAMNT_0000291969
MMETSP0013_2-20120614|19358 	Skcos17338	CAMNT_0000291977
MMETSP0013_2-20120614|19361 	Skcos17339	CAMNT_0000291983
MMETSP0013_2-20120614|19192 	Skcos17340	CAMNT_0000291645
MMETSP0013_2-20120614|19276 	Skcos17341	CAMNT_0000291813
MMETSP0013_2-20120614|19277 	Skcos17342	CAMNT_0000291815
MMETSP0013_2-20120614|19350 	Skcos17343	CAMNT_0000291961
MMETSP0013_2-20120614|19425 	Skcos17344	CAMNT_0000292111
MMETSP0013_2-20120614|19168 	Skcos17345	CAMNT_0000291597
MMETSP0013_2-20120614|19246 	Skcos17346	CAMNT_0000291753
MMETSP0013_2-20120614|19248 	Skcos17347	CAMNT_0000291757
MMETSP0013_2-20120614|19251 	Skcos17348	CAMNT_0000291763
MMETSP0013_2-20120614|19317 	Skcos17349	CAMNT_0000291895
MMETSP0013_2-20120614|19728 	Skcos17350	CAMNT_0000292717
MMETSP0013_2-20120614|19731 	Skcos17351	CAMNT_0000292723
MMETSP0013_2-20120614|19503 	Skcos17352	CAMNT_0000292267
MMETSP0013_2-20120614|19497 	Skcos17353	CAMNT_0000292255
MMETSP0013_2-20120614|19498 	Skcos17354	CAMNT_0000292257
MMETSP0013_2-20120614|19507 	Skcos17355	CAMNT_0000292275
MMETSP0013_2-20120614|19510 	Skcos17356	CAMNT_0000292281
MMETSP0013_2-20120614|19515 	Skcos17357	CAMNT_0000292291
MMETSP0013_2-20120614|19520 	Skcos17358	CAMNT_0000292301
MMETSP0013_2-20120614|19902 	Skcos17359	CAMNT_0000293065
MMETSP0013_2-20120614|19903 	Skcos17360	CAMNT_0000293067
MMETSP0013_2-20120614|19566 	Skcos17361	CAMNT_0000292393
MMETSP0013_2-20120614|19567 	Skcos17362	CAMNT_0000292395
MMETSP0013_2-20120614|19670 	Skcos17363	CAMNT_0000292601
MMETSP0013_2-20120614|19671 	Skcos17364	CAMNT_0000292603
MMETSP0013_2-20120614|19675 	Skcos17365	CAMNT_0000292611
MMETSP0013_2-20120614|19676 	Skcos17366	CAMNT_0000292613
MMETSP0013_2-20120614|19677 	Skcos17367	CAMNT_0000292615
MMETSP0013_2-20120614|19679 	Skcos17368	CAMNT_0000292619
MMETSP0013_2-20120614|20013 	Skcos17369	CAMNT_0000293287
MMETSP0013_2-20120614|20014 	Skcos17370	CAMNT_0000293289
MMETSP0013_2-20120614|19799 	Skcos17371	CAMNT_0000292859
MMETSP0013_2-20120614|19800 	Skcos17372	CAMNT_0000292861
MMETSP0013_2-20120614|19801 	Skcos17373	CAMNT_0000292863
MMETSP0013_2-20120614|19802 	Skcos17374	CAMNT_0000292865
MMETSP0013_2-20120614|19884 	Skcos17375	CAMNT_0000293029
MMETSP0013_2-20120614|19885 	Skcos17376	CAMNT_0000293031
MMETSP0013_2-20120614|19886 	Skcos17377	CAMNT_0000293033
MMETSP0013_2-20120614|20060 	Skcos17378	CAMNT_0000293381
MMETSP0013_2-20120614|20062 	Skcos17379	CAMNT_0000293385
MMETSP0013_2-20120614|20064 	Skcos17380	CAMNT_0000293389
MMETSP0013_2-20120614|20065 	Skcos17381	CAMNT_0000293391
MMETSP0013_2-20120614|20449 	Skcos17382	CAMNT_0000294159
MMETSP0013_2-20120614|20451 	Skcos17383	CAMNT_0000294163
MMETSP0013_2-20120614|19782 	Skcos17384	CAMNT_0000292825
MMETSP0013_2-20120614|19783 	Skcos17385	CAMNT_0000292827
MMETSP0013_2-20120614|19786 	Skcos17386	CAMNT_0000292833
MMETSP0013_2-20120614|19872 	Skcos17387	CAMNT_0000293005
MMETSP0013_2-20120614|20148 	Skcos17388	CAMNT_0000293557
MMETSP0013_2-20120614|20226 	Skcos17389	CAMNT_0000293713
MMETSP0013_2-20120614|20227 	Skcos17390	CAMNT_0000293715
MMETSP0013_2-20120614|20224 	Skcos17391	CAMNT_0000293709
MMETSP0013_2-20120614|20298 	Skcos17392	CAMNT_0000293857
MMETSP0013_2-20120614|20299 	Skcos17393	CAMNT_0000293859
MMETSP0013_2-20120614|20548 	Skcos17394	CAMNT_0000294357
MMETSP0013_2-20120614|20549 	Skcos17395	CAMNT_0000294359
MMETSP0013_2-20120614|20626 	Skcos17396	CAMNT_0000294513
MMETSP0013_2-20120614|20628 	Skcos17397	CAMNT_0000294517
MMETSP0013_2-20120614|20631 	Skcos17398	CAMNT_0000294523
MMETSP0013_2-20120614|20430 	Skcos17399	CAMNT_0000294121
MMETSP0013_2-20120614|20980 	Skcos17400	CAMNT_0000295221
MMETSP0013_2-20120614|20981 	Skcos17401	CAMNT_0000295223
MMETSP0013_2-20120614|20986 	Skcos17402	CAMNT_0000295233
MMETSP0013_2-20120614|20990 	Skcos17403	CAMNT_0000295241
MMETSP0013_2-20120614|20996 	Skcos17404	CAMNT_0000295253
MMETSP0013_2-20120614|20502 	Skcos17405	CAMNT_0000294265
MMETSP0013_2-20120614|20842 	Skcos17406	CAMNT_0000294945
MMETSP0013_2-20120614|20843 	Skcos17407	CAMNT_0000294947
MMETSP0013_2-20120614|20931 	Skcos17408	CAMNT_0000295123
MMETSP0013_2-20120614|20932 	Skcos17409	CAMNT_0000295125
MMETSP0013_2-20120614|20699 	Skcos17410	CAMNT_0000294659
MMETSP0013_2-20120614|20979 	Skcos17411	CAMNT_0000295219
MMETSP0013_2-20120614|20984 	Skcos17412	CAMNT_0000295229
MMETSP0013_2-20120614|20746 	Skcos17413	CAMNT_0000294753
MMETSP0013_2-20120614|20816 	Skcos17414	CAMNT_0000294893
MMETSP0013_2-20120614|20817 	Skcos17415	CAMNT_0000294895
MMETSP0013_2-20120614|21286 	Skcos17416	CAMNT_0000295833
MMETSP0013_2-20120614|21292 	Skcos17417	CAMNT_0000295845
MMETSP0013_2-20120614|21302 	Skcos17418	CAMNT_0000295865
MMETSP0013_2-20120614|21069 	Skcos17419	CAMNT_0000295399
MMETSP0013_2-20120614|21018 	Skcos17420	CAMNT_0000295297
MMETSP0013_2-20120614|21019 	Skcos17421	CAMNT_0000295299
MMETSP0013_2-20120614|21020 	Skcos17422	CAMNT_0000295301
MMETSP0013_2-20120614|21021 	Skcos17423	CAMNT_0000295303
MMETSP0013_2-20120614|21106 	Skcos17424	CAMNT_0000295473
MMETSP0013_2-20120614|21468 	Skcos17425	CAMNT_0000296197
MMETSP0013_2-20120614|21470 	Skcos17426	CAMNT_0000296201
MMETSP0013_2-20120614|21471 	Skcos17427	CAMNT_0000296203
MMETSP0013_2-20120614|21570 	Skcos17428	CAMNT_0000296401
MMETSP0013_2-20120614|21576 	Skcos17429	CAMNT_0000296413
MMETSP0013_2-20120614|21580 	Skcos17430	CAMNT_0000296421
MMETSP0013_2-20120614|21581 	Skcos17431	CAMNT_0000296423
MMETSP0013_2-20120614|21592 	Skcos17432	CAMNT_0000296445
MMETSP0013_2-20120614|21305 	Skcos17433	CAMNT_0000295871
MMETSP0013_2-20120614|21307 	Skcos17434	CAMNT_0000295875
MMETSP0013_2-20120614|21382 	Skcos17435	CAMNT_0000296025
MMETSP0013_2-20120614|21383 	Skcos17436	CAMNT_0000296027
MMETSP0013_2-20120614|21459 	Skcos17437	CAMNT_0000296179
MMETSP0013_2-20120614|21705 	Skcos17438	CAMNT_0000296671
MMETSP0013_2-20120614|21801 	Skcos17439	CAMNT_0000296863
MMETSP0013_2-20120614|21802 	Skcos17440	CAMNT_0000296865
MMETSP0013_2-20120614|21807 	Skcos17441	CAMNT_0000296875
MMETSP0013_2-20120614|21809 	Skcos17442	CAMNT_0000296879
MMETSP0013_2-20120614|21810 	Skcos17443	CAMNT_0000296881
MMETSP0013_2-20120614|21812 	Skcos17444	CAMNT_0000296885
MMETSP0013_2-20120614|21813 	Skcos17445	CAMNT_0000296887
MMETSP0013_2-20120614|21815 	Skcos17446	CAMNT_0000296891
MMETSP0013_2-20120614|21891 	Skcos17447	CAMNT_0000297043
MMETSP0013_2-20120614|21892 	Skcos17448	CAMNT_0000297045
MMETSP0013_2-20120614|22969 	Skcos17449	CAMNT_0000299199
MMETSP0013_2-20120614|22970 	Skcos17450	CAMNT_0000299201
MMETSP0013_2-20120614|22967 	Skcos17451	CAMNT_0000299195
MMETSP0013_2-20120614|23011 	Skcos17452	CAMNT_0000299283
MMETSP0013_2-20120614|23083 	Skcos17453	CAMNT_0000299427
MMETSP0013_2-20120614|23084 	Skcos17454	CAMNT_0000299429
MMETSP0013_2-20120614|23086 	Skcos17455	CAMNT_0000299433
MMETSP0013_2-20120614|22904 	Skcos17456	CAMNT_0000299069
MMETSP0013_2-20120614|22976 	Skcos17457	CAMNT_0000299213
MMETSP0013_2-20120614|22977 	Skcos17458	CAMNT_0000299215
MMETSP0013_2-20120614|22979 	Skcos17459	CAMNT_0000299219
MMETSP0013_2-20120614|22982 	Skcos17460	CAMNT_0000299225
MMETSP0013_2-20120614|22975 	Skcos17461	CAMNT_0000299211
MMETSP0013_2-20120614|23019 	Skcos17462	CAMNT_0000299299
MMETSP0013_2-20120614|23020 	Skcos17463	CAMNT_0000299301
MMETSP0013_2-20120614|23097 	Skcos17464	CAMNT_0000299455
MMETSP0013_2-20120614|23114 	Skcos17465	CAMNT_0000299489
MMETSP0013_2-20120614|22909 	Skcos17466	CAMNT_0000299079
MMETSP0013_2-20120614|22910 	Skcos17467	CAMNT_0000299081
MMETSP0013_2-20120614|22911 	Skcos17468	CAMNT_0000299083
MMETSP0013_2-20120614|22986 	Skcos17469	CAMNT_0000299233
MMETSP0013_2-20120614|22987 	Skcos17470	CAMNT_0000299235
MMETSP0013_2-20120614|23131 	Skcos17471	CAMNT_0000299523
MMETSP0013_2-20120614|22912 	Skcos17472	CAMNT_0000299085
MMETSP0013_2-20120614|22913 	Skcos17473	CAMNT_0000299087
MMETSP0013_2-20120614|22991 	Skcos17474	CAMNT_0000299243
MMETSP0013_2-20120614|22995 	Skcos17475	CAMNT_0000299251
MMETSP0013_2-20120614|22996 	Skcos17476	CAMNT_0000299253
MMETSP0013_2-20120614|22917 	Skcos17477	CAMNT_0000299095
MMETSP0013_2-20120614|22997 	Skcos17478	CAMNT_0000299255
MMETSP0013_2-20120614|22999 	Skcos17479	CAMNT_0000299259
MMETSP0013_2-20120614|23002 	Skcos17480	CAMNT_0000299265
MMETSP0013_2-20120614|23032 	Skcos17481	CAMNT_0000299325
MMETSP0013_2-20120614|23033 	Skcos17482	CAMNT_0000299327
MMETSP0013_2-20120614|23034 	Skcos17483	CAMNT_0000299329
MMETSP0013_2-20120614|23013 	Skcos17484	CAMNT_0000299287
MMETSP0013_2-20120614|23015 	Skcos17485	CAMNT_0000299291
MMETSP0013_2-20120614|23024 	Skcos17486	CAMNT_0000299309
MMETSP0013_2-20120614|23046 	Skcos17487	CAMNT_0000299353
MMETSP0013_2-20120614|23064 	Skcos17488	CAMNT_0000299389
MMETSP0013_2-20120614|23108 	Skcos17489	CAMNT_0000299477
MMETSP0013_2-20120614|23112 	Skcos17490	CAMNT_0000299485
MMETSP0013_2-20120614|23113 	Skcos17491	CAMNT_0000299487
MMETSP0013_2-20120614|23122 	Skcos17492	CAMNT_0000299505
MMETSP0013_2-20120614|23125 	Skcos17493	CAMNT_0000299511
MMETSP0013_2-20120614|23129 	Skcos17494	CAMNT_0000299519
MMETSP0013_2-20120614|23130 	Skcos17495	CAMNT_0000299521
MMETSP0013_2-20120614|23136 	Skcos17496	CAMNT_0000299533
MMETSP0013_2-20120614|23137 	Skcos17497	CAMNT_0000299535
MMETSP0013_2-20120614|23199 	Skcos17498	CAMNT_0000299659
MMETSP0013_2-20120614|23205 	Skcos17499	CAMNT_0000299671
MMETSP0013_2-20120614|23210 	Skcos17500	CAMNT_0000299681
MMETSP0013_2-20120614|23217 	Skcos17501	CAMNT_0000299695
MMETSP0013_2-20120614|23044 	Skcos17502	CAMNT_0000299349
MMETSP0013_2-20120614|22864 	Skcos17503	CAMNT_0000298989
MMETSP0013_2-20120614|22866 	Skcos17504	CAMNT_0000298993
MMETSP0013_2-20120614|23268 	Skcos17505	CAMNT_0000299797
MMETSP0013_2-20120614|23273 	Skcos17506	CAMNT_0000299807
MMETSP0013_2-20120614|23274 	Skcos17507	CAMNT_0000299809
MMETSP0013_2-20120614|23275 	Skcos17508	CAMNT_0000299811
MMETSP0013_2-20120614|23279 	Skcos17509	CAMNT_0000299819
MMETSP0013_2-20120614|23286 	Skcos17510	CAMNT_0000299833
MMETSP0013_2-20120614|23288 	Skcos17511	CAMNT_0000299837
MMETSP0013_2-20120614|23297 	Skcos17512	CAMNT_0000299855
MMETSP0013_2-20120614|23045 	Skcos17513	CAMNT_0000299351
MMETSP0013_2-20120614|22868 	Skcos17514	CAMNT_0000298997
MMETSP0013_2-20120614|23313 	Skcos17515	CAMNT_0000299887
MMETSP0013_2-20120614|23316 	Skcos17516	CAMNT_0000299893
MMETSP0013_2-20120614|23324 	Skcos17517	CAMNT_0000299909
MMETSP0013_2-20120614|23328 	Skcos17518	CAMNT_0000299917
MMETSP0013_2-20120614|23342 	Skcos17519	CAMNT_0000299945
MMETSP0013_2-20120614|23350 	Skcos17520	CAMNT_0000299961
MMETSP0013_2-20120614|23353 	Skcos17521	CAMNT_0000299967
MMETSP0013_2-20120614|23358 	Skcos17522	CAMNT_0000299977
MMETSP0013_2-20120614|22944 	Skcos17523	CAMNT_0000299149
MMETSP0013_2-20120614|23376 	Skcos17524	CAMNT_0000300013
MMETSP0013_2-20120614|23379 	Skcos17525	CAMNT_0000300019
MMETSP0013_2-20120614|23371 	Skcos17526	CAMNT_0000300003
MMETSP0013_2-20120614|23387 	Skcos17527	CAMNT_0000300035
MMETSP0013_2-20120614|23396 	Skcos17528	CAMNT_0000300053
MMETSP0013_2-20120614|23404 	Skcos17529	CAMNT_0000300069
MMETSP0013_2-20120614|23407 	Skcos17530	CAMNT_0000300075
MMETSP0013_2-20120614|23411 	Skcos17531	CAMNT_0000300083
MMETSP0013_2-20120614|23417 	Skcos17532	CAMNT_0000300095
MMETSP0013_2-20120614|23426 	Skcos17533	CAMNT_0000300113
MMETSP0013_2-20120614|23476 	Skcos17534	CAMNT_0000300213
MMETSP0013_2-20120614|23477 	Skcos17535	CAMNT_0000300215
MMETSP0013_2-20120614|23479 	Skcos17536	CAMNT_0000300219
MMETSP0013_2-20120614|23482 	Skcos17537	CAMNT_0000300225
MMETSP0013_2-20120614|23486 	Skcos17538	CAMNT_0000300233
MMETSP0013_2-20120614|23494 	Skcos17539	CAMNT_0000300249
MMETSP0013_2-20120614|23347 	Skcos17540	CAMNT_0000299955
MMETSP0013_2-20120614|23348 	Skcos17541	CAMNT_0000299957
MMETSP0013_2-20120614|23444 	Skcos17542	CAMNT_0000300149
MMETSP0013_2-20120614|23456 	Skcos17543	CAMNT_0000300173
MMETSP0013_2-20120614|23458 	Skcos17544	CAMNT_0000300177
MMETSP0013_2-20120614|23459 	Skcos17545	CAMNT_0000300179
MMETSP0013_2-20120614|23172 	Skcos17546	CAMNT_0000299605
MMETSP0013_2-20120614|23257 	Skcos17547	CAMNT_0000299775
MMETSP0013_2-20120614|23258 	Skcos17548	CAMNT_0000299777
MMETSP0013_2-20120614|17456 	Skcos17549	CAMNT_0000288173
MMETSP0013_2-20120614|17458 	Skcos17550	CAMNT_0000288177
MMETSP0013_2-20120614|17459 	Skcos17551	CAMNT_0000288179
MMETSP0013_2-20120614|17504 	Skcos17552	CAMNT_0000288269
MMETSP0013_2-20120614|17505 	Skcos17553	CAMNT_0000288271
MMETSP0013_2-20120614|17506 	Skcos17554	CAMNT_0000288273
MMETSP0013_2-20120614|17508 	Skcos17555	CAMNT_0000288277
MMETSP0013_2-20120614|17271 	Skcos17556	CAMNT_0000287803
MMETSP0013_2-20120614|17805 	Skcos17557	CAMNT_0000288871
MMETSP0013_2-20120614|17808 	Skcos17558	CAMNT_0000288877
MMETSP0013_2-20120614|17811 	Skcos17559	CAMNT_0000288883
MMETSP0013_2-20120614|17899 	Skcos17560	CAMNT_0000289059
MMETSP0013_2-20120614|17901 	Skcos17561	CAMNT_0000289063
MMETSP0013_2-20120614|17639 	Skcos17562	CAMNT_0000288539
MMETSP0013_2-20120614|17859 	Skcos17563	CAMNT_0000288979
MMETSP0013_2-20120614|17857 	Skcos17564	CAMNT_0000288975
MMETSP0013_2-20120614|17863 	Skcos17565	CAMNT_0000288987
MMETSP0013_2-20120614|17607 	Skcos17566	CAMNT_0000288475
MMETSP0013_2-20120614|17609 	Skcos17567	CAMNT_0000288479
MMETSP0013_2-20120614|17610 	Skcos17568	CAMNT_0000288481
MMETSP0013_2-20120614|17693 	Skcos17569	CAMNT_0000288647
MMETSP0013_2-20120614|17694 	Skcos17570	CAMNT_0000288649
MMETSP0013_2-20120614|17695 	Skcos17571	CAMNT_0000288651
MMETSP0013_2-20120614|18127 	Skcos17572	CAMNT_0000289515
MMETSP0013_2-20120614|18130 	Skcos17573	CAMNT_0000289521
MMETSP0013_2-20120614|18209 	Skcos17574	CAMNT_0000289679
MMETSP0013_2-20120614|18212 	Skcos17575	CAMNT_0000289685
MMETSP0013_2-20120614|18070 	Skcos17576	CAMNT_0000289401
MMETSP0013_2-20120614|18072 	Skcos17577	CAMNT_0000289405
MMETSP0013_2-20120614|18164 	Skcos17578	CAMNT_0000289589
MMETSP0013_2-20120614|18165 	Skcos17579	CAMNT_0000289591
MMETSP0013_2-20120614|18166 	Skcos17580	CAMNT_0000289593
MMETSP0013_2-20120614|18167 	Skcos17581	CAMNT_0000289595
MMETSP0013_2-20120614|17939 	Skcos17582	CAMNT_0000289139
MMETSP0013_2-20120614|18446 	Skcos17583	CAMNT_0000290153
MMETSP0013_2-20120614|18962 	Skcos17584	CAMNT_0000291185
MMETSP0013_2-20120614|18968 	Skcos17585	CAMNT_0000291197
MMETSP0013_2-20120614|18976 	Skcos17586	CAMNT_0000291213
MMETSP0013_2-20120614|18326 	Skcos17587	CAMNT_0000289913
MMETSP0013_2-20120614|18327 	Skcos17588	CAMNT_0000289915
MMETSP0013_2-20120614|18328 	Skcos17589	CAMNT_0000289917
MMETSP0013_2-20120614|18400 	Skcos17590	CAMNT_0000290061
MMETSP0013_2-20120614|18404 	Skcos17591	CAMNT_0000290069
MMETSP0013_2-20120614|18406 	Skcos17592	CAMNT_0000290073
MMETSP0013_2-20120614|18759 	Skcos17593	CAMNT_0000290779
MMETSP0013_2-20120614|18837 	Skcos17594	CAMNT_0000290935
MMETSP0013_2-20120614|18838 	Skcos17595	CAMNT_0000290937
MMETSP0013_2-20120614|18840 	Skcos17596	CAMNT_0000290941
MMETSP0013_2-20120614|18841 	Skcos17597	CAMNT_0000290943
MMETSP0013_2-20120614|18843 	Skcos17598	CAMNT_0000290947
MMETSP0013_2-20120614|18844 	Skcos17599	CAMNT_0000290949
MMETSP0013_2-20120614|18581 	Skcos17600	CAMNT_0000290423
MMETSP0013_2-20120614|18583 	Skcos17601	CAMNT_0000290427
MMETSP0013_2-20120614|18584 	Skcos17602	CAMNT_0000290429
MMETSP0013_2-20120614|18713 	Skcos17603	CAMNT_0000290687
MMETSP0013_2-20120614|18716 	Skcos17604	CAMNT_0000290693
MMETSP0013_2-20120614|18809 	Skcos17605	CAMNT_0000290879
MMETSP0013_2-20120614|18810 	Skcos17606	CAMNT_0000290881
MMETSP0013_2-20120614|18553 	Skcos17607	CAMNT_0000290367
MMETSP0013_2-20120614|19047 	Skcos17608	CAMNT_0000291355
MMETSP0013_2-20120614|19116 	Skcos17609	CAMNT_0000291493
MMETSP0013_2-20120614|19117 	Skcos17610	CAMNT_0000291495
MMETSP0013_2-20120614|19118 	Skcos17611	CAMNT_0000291497
MMETSP0013_2-20120614|19119 	Skcos17612	CAMNT_0000291499
MMETSP0013_2-20120614|19121 	Skcos17613	CAMNT_0000291503
MMETSP0013_2-20120614|18926 	Skcos17614	CAMNT_0000291113
MMETSP0013_2-20120614|18928 	Skcos17615	CAMNT_0000291117
MMETSP0013_2-20120614|19384 	Skcos17616	CAMNT_0000292029
MMETSP0013_2-20120614|19081 	Skcos17617	CAMNT_0000291423
MMETSP0013_2-20120614|19427 	Skcos17618	CAMNT_0000292115
MMETSP0013_2-20120614|19428 	Skcos17619	CAMNT_0000292117
MMETSP0013_2-20120614|19431 	Skcos17620	CAMNT_0000292123
MMETSP0013_2-20120614|19193 	Skcos17621	CAMNT_0000291647
MMETSP0013_2-20120614|19199 	Skcos17622	CAMNT_0000291659
MMETSP0013_2-20120614|19279 	Skcos17623	CAMNT_0000291819
MMETSP0013_2-20120614|19397 	Skcos17624	CAMNT_0000292055
MMETSP0013_2-20120614|19399 	Skcos17625	CAMNT_0000292059
MMETSP0013_2-20120614|19395 	Skcos17626	CAMNT_0000292051
MMETSP0013_2-20120614|19252 	Skcos17627	CAMNT_0000291765
MMETSP0013_2-20120614|19253 	Skcos17628	CAMNT_0000291767
MMETSP0013_2-20120614|19529 	Skcos17629	CAMNT_0000292319
MMETSP0013_2-20120614|19531 	Skcos17630	CAMNT_0000292323
MMETSP0013_2-20120614|19539 	Skcos17631	CAMNT_0000292339
MMETSP0013_2-20120614|19550 	Skcos17632	CAMNT_0000292361
MMETSP0013_2-20120614|19549 	Skcos17633	CAMNT_0000292359
MMETSP0013_2-20120614|19640 	Skcos17634	CAMNT_0000292541
MMETSP0013_2-20120614|19642 	Skcos17635	CAMNT_0000292545
MMETSP0013_2-20120614|19644 	Skcos17636	CAMNT_0000292549
MMETSP0013_2-20120614|19754 	Skcos17637	CAMNT_0000292769
MMETSP0013_2-20120614|19911 	Skcos17638	CAMNT_0000293083
MMETSP0013_2-20120614|19922 	Skcos17639	CAMNT_0000293105
MMETSP0013_2-20120614|19930 	Skcos17640	CAMNT_0000293121
MMETSP0013_2-20120614|19942 	Skcos17641	CAMNT_0000293145
MMETSP0013_2-20120614|19945 	Skcos17642	CAMNT_0000293151
MMETSP0013_2-20120614|19887 	Skcos17643	CAMNT_0000293035
MMETSP0013_2-20120614|19965 	Skcos17644	CAMNT_0000293191
