Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P
Skcos3564	CAMNT_0000270927	MMETSP0013_2-20120614|8833 	6.904375994	80.72014947	3.242809233	6.077001956	1.947123271	8.981434889	2.896140539	1.075076344	8.350094921	2.087631462	0	0	1	0
Skcos3563	CAMNT_0000270925	MMETSP0013_2-20120614|8832 	21.88053455	140.8673262	9.728427698	5.548567003	6.652671177	21.84673351	6.757661257	4.300305375	31.43565147	4.958124722	0	0	1	0
Skcos3558	CAMNT_0000270409	MMETSP0013_2-20120614|8574 	26.81699661	173.5370946	30.05003222	26.95018259	8.762054721	70.63777169	27.03064503	20.96398871	67.04635039	22.70299215	0	1	1	0
Skcos3554	CAMNT_0000271205	MMETSP0013_2-20120614|8972 	20.74648245	104.8856741	7.890835799	14.5319612	4.867808179	22.33221648	7.723041437	9.406918009	34.38274379	10.43815731	0	0	1	0
Skcos3550	CAMNT_0000269749	MMETSP0013_2-20120614|8244 	8.371972823	0.61746985	33.07665417	14.5319612	1.460342454	6.068537087	13.83711591	17.2012215	48.13584131	18.00582136	0	0	1	0
Skcos3548	CAMNT_0000269735	MMETSP0013_2-20120614|8237 	3.23538392	46.75930773	2.161872822	4.491697098	1.460342454	6.068537087	1.608966966	1.34384543	10.06923211	1.565723597	0	0	1	0
Skcos3547	CAMNT_0000269581	MMETSP0013_2-20120614|8160 	1.56766025	41.03367821	1.297123693	2.377957287	0.811301363	4.85482967	0	0.268769086	4.666229515	0	0	0	1	0
Skcos3544	CAMNT_0000269823	MMETSP0013_2-20120614|8281 	5.370070217	13.97727206	6.053243901	19.28787577	8.437534176	12.37981566	3.539727325	1.612614516	10.80600519	1.304769664	0	0	1	0
Skcos3543	CAMNT_0000269643	MMETSP0013_2-20120614|8191 	8.33861835	24.10939096	1.405217334	0.792652429	0.973561636	1.213707417	0.96538018	0.268769086	4.666229515	0.260953933	0	0	1	0
Skcos3536	CAMNT_0000269337	MMETSP0013_2-20120614|8038 	24.58224689	122.455498	161.9242744	16.64570101	34.72369834	457.0822134	238.4489044	182.2254403	689.6196041	229.9004148	0	0	1	0
Skcos353	CAMNT_0000273295	MMETSP0013_2-20120614|10017 	2.168040771	39.46193677	3.134715592	10.0402641	1.135821908	2.670156318	1.608966966	0.537538172	6.876548758	0.521907866	0	0	1	0
Skcos352	CAMNT_0000273197	MMETSP0013_2-20120614|9968 	12.541282	22.84638445	4.107558361	2.642174763	1.947123271	12.86529862	9.010215009	5.106612633	18.91050909	7.56766405	0	0	1	0
Skcos3519	CAMNT_0000268123	MMETSP0013_2-20120614|7431 	8.805580977	18.38376144	0.864749129	6.077001956	0.324520545	1.941931868	0.321793393	1.075076344	12.03396033	0.782861798	0	0	1	0
Skcos3516	CAMNT_0000268271	MMETSP0013_2-20120614|7505 	2.968548132	16.86815363	1.94568554	3.699044669	0.64904109	0.72822445	0	0.268769086	4.420638488	0.521907866	0	0	1	0
Skcos3508	CAMNT_0000268097	MMETSP0013_2-20120614|7418 	1.967913931	23.91292328	3.242809233	2.90639224	2.433904089	2.184673351	0.96538018	2.418921774	23.33114757	1.043815731	0	0	1	0
Skcos3506	CAMNT_0000267955	MMETSP0013_2-20120614|7347 	5.837032845	71.23356723	7.674648517	11.09713401	3.245205452	4.369346703	2.896140539	2.68769086	12.77073341	3.653355059	0	0	1	0
Skcos3505	CAMNT_0000285575	MMETSP0013_2-20120614|16157 	1.000634202	8.111308483	1.405217334	1.849522334	0.324520545	8.981434889	0.643586786	0.537538172	10.80600519	0.782861798	0	1	1	0
Skcos3504	CAMNT_0000285565	MMETSP0013_2-20120614|16152 	2.468231031	10.16018571	1.513310975	2.113739811	0.162260273	3.155639285	0.96538018	0	6.385366704	2.609539328	0	0	1	0
Skcos3499	CAMNT_0000285317	MMETSP0013_2-20120614|16028 	3.735701021	146.0035527	6.593712106	14.79617868	7.626232813	28.64349505	11.90635555	12.63214704	37.57542714	7.56766405	0	0	1	0
Skcos3493	CAMNT_0000285547	MMETSP0013_2-20120614|16143 	0.400253681	44.7104305	2.594247386	1.321087382	0.973561636	88.84338295	4.505107505	6.987996235	53.04766185	1.826677529	0	1	1	0
Skcos3490	CAMNT_0000285757	MMETSP0013_2-20120614|16248 	4.369436015	17.87855884	1.837591899	3.434827193	0.811301363	18.44835274	1.287173573	0.806307258	13.75309752	1.565723597	0	1	1	0
Skcos3488	CAMNT_0000285533	MMETSP0013_2-20120614|16136 	1.200761042	14.34214061	0.97284277	1.321087382	0.162260273	2.912897802	0.643586786	0	3.192683352	0	0	0	1	0
Skcos3471	CAMNT_0000284439	MMETSP0013_2-20120614|15589 	26.91706003	53.69181013	11.24173867	6.605436909	3.569725998	23.30318241	7.07945465	5.644150805	21.85760141	6.262894386	0	0	1	0
Skcos3469	CAMNT_0000284433	MMETSP0013_2-20120614|15586 	4.736335223	26.32666906	3.350902874	4.227479622	2.109383544	6.068537087	0.321793393	1.881383602	9.086868002	0.782861798	0	0	1	0
Skcos3465	CAMNT_0000284951	MMETSP0013_2-20120614|15845 	14.6759683	116.9824698	5.512775696	11.36135148	5.030068451	25.97333873	1.930760359	2.418921774	8.595685948	4.175262924	0	1	0	0
Skcos3463	CAMNT_0000284783	MMETSP0013_2-20120614|15761 	0.600380521	25.14786298	4.431839285	3.699044669	4.543287633	3.641122252	1.287173573	0.537538172	11.7883693	3.392401126	0	0	1	0
Skcos346	CAMNT_0000273681	MMETSP0013_2-20120614|10210 	12.14102832	195.5414747	15.88976524	29.0639224	7.950753358	19.17657719	9.332008403	6.987996235	30.45328736	9.394341579	0	1	1	0
Skcos3456	CAMNT_0000284757	MMETSP0013_2-20120614|15748 	0.633734995	12.6019983	0.756655488	0	0	7.282244504	0	0.537538172	4.420638488	0	0	1	0	0
Skcos3444	CAMNT_0000284919	MMETSP0013_2-20120614|15829 	5.036525483	98.79517599	17.94354442	14.26774372	8.599794449	34.95477362	9.010215009	5.912919891	43.22402077	5.480032588	0	1	1	0
Skcos3440	CAMNT_0000284901	MMETSP0013_2-20120614|15820 	0.366899207	5.613362272	0	0.792652429	0.324520545	0.242741483	0	0	3.192683352	0	0	0	1	0
Skcos3438	CAMNT_0000284893	MMETSP0013_2-20120614|15816 	48.49740432	218.9772622	50.26354311	5.020132051	21.09383544	255.6067821	56.31384381	46.76582096	115.1821917	39.40404385	0	1	1	0
Skcos343	CAMNT_0000273633	MMETSP0013_2-20120614|10186 	0.700443941	1.150739266	0.864749129	0.528434953	0	18.93383571	0	0	5.89418465	0	0	1	1	0
Skcos3428	CAMNT_0000284535	MMETSP0013_2-20120614|15637 	10.47330465	47.09610946	10.05270862	8.983394196	4.218767088	5.097571153	3.217933932	1.34384543	15.71782573	2.087631462	0	0	1	0
Skcos3423	CAMNT_0000286805	MMETSP0013_2-20120614|16772 	0.800507362	24.53039313	0.216187282	3.434827193	0.162260273	1.699190384	0	0.268769086	3.929456433	1.826677529	0	0	1	0
Skcos3422	CAMNT_0000286635	MMETSP0013_2-20120614|16687 	229.1452322	234.4140085	164.9508963	258.1404744	56.79109542	73.30792801	21.88195074	19.35137419	61.6433478	27.13920901	0	1	1	0
Skcos3420	CAMNT_0000286631	MMETSP0013_2-20120614|16685 	1.901204984	14.22987336	7.026086671	5.020132051	7.950753358	10.92336676	0.643586786	1.881383602	10.06923211	1.565723597	0	1	1	0
Skcos3419	CAMNT_0000286629	MMETSP0013_2-20120614|16684 	131.9169423	49.1730535	50.04735582	5.81278448	1.947123271	15.29271346	10.61918198	3.762767204	33.89156174	5.480032588	0	0	1	0
Skcos3417	CAMNT_0000284135	MMETSP0013_2-20120614|15437 	33.38782787	50.63252769	27.78006576	16.11726606	3.407465725	26.4588217	11.58456216	10.48199435	47.39906823	16.44009776	0	0	1	0
Skcos3414	CAMNT_0000283775	MMETSP0013_2-20120614|15257 	3.769055494	10.91798962	26.37484843	14.79617868	12.98082181	33.7410662	39.25879397	30.6396758	9.578050056	15.39628203	0	0	0	1
Skcos3409	CAMNT_0000284229	MMETSP0013_2-20120614|15484 	4.069245755	5.894030386	21.18635365	25.36487773	8.275273903	35.1975151	10.94097537	7.525534407	33.40037968	11.74292697	0	1	1	0
Skcos3408	CAMNT_0000284079	MMETSP0013_2-20120614|15409 	12.20773726	43.84035935	6.809899389	5.284349527	2.596164362	8.010468955	0.643586786	1.075076344	10.31482314	1.043815731	0	1	1	0
Skcos340	CAMNT_0000272627	MMETSP0013_2-20120614|9683 	47.83031485	199.3866279	84.31304005	22.19426801	34.56143807	46.12088186	9.010215009	13.97599247	5.648593623	9.655295512	0	1	1	0
Skcos3395	CAMNT_0000283173	MMETSP0013_2-20120614|14956 	2.835130239	20.76944041	2.918528309	1.849522334	0.486780818	1.213707417	0.96538018	0.268769086	4.17504746	1.043815731	0	0	1	0
Skcos3394	CAMNT_0000283169	MMETSP0013_2-20120614|14954 	2.601648925	18.35569463	2.269966463	2.642174763	0.324520545	3.155639285	0.643586786	0.268769086	7.122139786	0	0	0	1	0
Skcos3381	CAMNT_0000283309	MMETSP0013_2-20120614|15024 	0.433608154	25.90566689	2.269966463	2.113739811	1.622602726	12.86529862	13.51532251	3.493998118	30.20769633	12.26483484	0	0	1	0
Skcos3361	CAMNT_0000283003	MMETSP0013_2-20120614|14871 	9.205834658	21.02204171	13.18742421	9.511829149	5.030068451	13.10804011	5.470487684	6.181688977	31.19006044	6.523848319	0	0	1	0
Skcos3357	CAMNT_0000282703	MMETSP0013_2-20120614|14721 	76.88206118	245.7249335	51.34447952	38.57575155	19.30897244	100.0094912	29.60499217	22.84537231	156.9326663	22.18108428	0	1	1	0
Skcos3349	CAMNT_0000281095	MMETSP0013_2-20120614|13917 	70.44464782	222.1768787	47.99357664	19.28787577	7.950753358	61.17085384	26.70885164	24.45798682	81.53622099	22.96394608	0	0	1	0
Skcos3346	CAMNT_0000280747	MMETSP0013_2-20120614|13743 	3.368801813	42.85802095	2.269966463	5.284349527	1.135821908	2.912897802	0.643586786	0.806307258	6.139775677	1.043815731	0	0	1	0
Skcos3342	CAMNT_0000280373	MMETSP0013_2-20120614|13556 	19.24553115	2.076944041	50.47973039	42.80323117	64.25506796	171.6182288	22.84733092	16.93245242	151.0384817	15.9181899	0	1	1	0
Skcos3338	CAMNT_0000280115	MMETSP0013_2-20120614|13427 	2.868484712	25.06366254	2.378060104	2.90639224	1.784862999	4.369346703	2.896140539	0.806307258	8.350094921	3.914308991	0	0	1	0
Skcos3334	CAMNT_0000279709	MMETSP0013_2-20120614|13224 	1.100697622	23.80065603	1.837591899	2.642174763	1.622602726	16.99190384	3.539727325	3.225229032	14.4898706	3.131447193	0	1	1	0
Skcos3324	CAMNT_0000278945	MMETSP0013_2-20120614|12842 	20.94660929	31.09802699	5.080401131	7.133871861	2.758424634	4.369346703	0.321793393	0.268769086	4.17504746	0.782861798	0	0	1	0
Skcos3323	CAMNT_0000278685	MMETSP0013_2-20120614|12712 	21.41357192	84.42496857	14.48454791	11.36135148	3.245205452	18.93383571	7.723041437	6.450458063	21.85760141	4.69717079	0	0	1	0
Skcos3322	CAMNT_0000278683	MMETSP0013_2-20120614|12711 	2.234749718	32.3610335	1.837591899	2.113739811	0.486780818	1.213707417	0.643586786	0.268769086	4.17504746	1.304769664	0	0	1	0
Skcos3317	CAMNT_0000278849	MMETSP0013_2-20120614|12794 	1691.872309	33.14690422	982.1388229	2176.359353	2273.266419	1691.179915	1257.246787	734.5459119	2212.529563	858.0165309	0	0	1	0
Skcos3299	CAMNT_0000277941	MMETSP0013_2-20120614|12340 	5.169943377	46.7031741	2.378060104	2.642174763	0.486780818	6.796761537	3.861520718	2.68769086	14.98105265	2.609539328	0	0	1	0
Skcos3293	CAMNT_0000277697	MMETSP0013_2-20120614|12218 	10.10640544	22.03244692	21.72682186	16.38148353	26.44842444	8.010468955	0.321793393	8.063072579	26.2782399	2.609539328	0	1	1	0
Skcos3292	CAMNT_0000277695	MMETSP0013_2-20120614|12217 	8.171845983	303.7390325	10.16080226	40.68949136	4.705547906	24.27414835	14.1589093	8.600610751	31.19006044	7.56766405	0	0	1	0
Skcos3291	CAMNT_0000277501	MMETSP0013_2-20120614|12120 	192.2551847	10.52505426	23.99678832	10.83291653	2.433904089	30.09994395	5.470487684	6.450458063	14.73546163	10.43815731	0	1	0	0
Skcos3288	CAMNT_0000277329	MMETSP0013_2-20120614|12034 	42.32682674	66.96741191	32.21190504	14.79617868	4.381027361	32.2846173	15.44608287	9.675687095	57.71389137	17.48391349	0	0	1	0
Skcos3287	CAMNT_0000278009	MMETSP0013_2-20120614|12374 	14.17565119	48.94851901	4.97230749	9.247611672	2.758424634	61.89907829	3.861520718	4.300305375	32.6636066	3.392401126	0	1	1	0
Skcos3283	CAMNT_0000277009	MMETSP0013_2-20120614|11874 	35.52251417	82.79709351	38.91371079	17.43835344	4.381027361	46.12088186	16.08966966	16.66368333	67.78312348	18.78868316	0	1	1	0
Skcos3280	CAMNT_0000276789	MMETSP0013_2-20120614|11764 	17.51109853	20.29230461	18.26782534	15.32461363	5.841369814	11.89433269	2.896140539	1.075076344	9.332459029	6.523848319	0	0	1	0
Skcos3270	CAMNT_0000276965	MMETSP0013_2-20120614|11852 	2191.722447	48.38718279	1350.954326	2716.948309	2943.239085	2181.032229	1708.401124	1012.184378	2947.583507	1214.218649	0	0	1	0
Skcos3259	CAMNT_0000276245	MMETSP0013_2-20120614|11492 	3.969182334	32.97850335	3.134715592	2.377957287	1.622602726	10.43788379	3.539727325	2.150152688	10.06923211	5.740986521	0	0	1	0
Skcos3258	CAMNT_0000276243	MMETSP0013_2-20120614|11491 	2.401522085	34.26957667	5.080401131	3.699044669	6.165890359	20.14754313	6.114074471	5.106612633	44.94315796	7.306710117	0	0	1	0
Skcos3252	CAMNT_0000276055	MMETSP0013_2-20120614|11397 	13.07495357	138.3132464	7.674648517	15.5888311	6.490410905	6.796761537	5.792281078	2.418921774	11.05159622	7.56766405	0	0	1	0
Skcos3248	CAMNT_0000275619	MMETSP0013_2-20120614|11179 	1.200761042	67.38841408	1.729498257	1.585304858	0.811301363	10.19514231	0.643586786	0.537538172	9.578050056	1.043815731	0	1	1	0
Skcos3229	CAMNT_0000274613	MMETSP0013_2-20120614|10676 	3.268738393	10.74958875	2.161872822	3.699044669	0.324520545	3.398380769	0.321793393	0.537538172	6.385366704	0.260953933	0	0	1	0
Skcos3227	CAMNT_0000274541	MMETSP0013_2-20120614|10640 	8.271909403	133.457688	10.80936411	28.79970492	3.569725998	15.29271346	4.183314112	6.719227149	20.62964628	4.69717079	0	0	1	0
Skcos3226	CAMNT_0000275047	MMETSP0013_2-20120614|10893 	3.869118914	51.44646522	5.620869337	6.605436909	1.135821908	17.23464533	4.826900898	4.031536289	18.173736	4.175262924	0	0	1	0
Skcos3221	CAMNT_0000274679	MMETSP0013_2-20120614|10709 	0.633734995	17.17688855	0.756655488	1.056869905	0.162260273	9.224176372	0.96538018	0.537538172	10.80600519	0.782861798	0	1	1	0
Skcos322	CAMNT_0000271625	MMETSP0013_2-20120614|9182 	42.89385279	73.70344663	25.72628658	12.41822139	5.516849269	86.6587096	44.72928165	41.12167015	137.7765662	70.97946971	0	1	1	0
Skcos3219	CAMNT_0000273885	MMETSP0013_2-20120614|10312 	5.236652324	56.77915938	4.215652002	7.398089338	7.626232813	29.12897802	2.574347146	2.150152688	23.08555655	1.565723597	0	1	1	0
Skcos3218	CAMNT_0000274303	MMETSP0013_2-20120614|10521 	24.448829	75.13485401	30.15812586	28.00705249	6.977191723	29.85720247	12.54994233	11.5570707	59.92421061	13.30865057	0	0	1	0
Skcos3209	CAMNT_0000274393	MMETSP0013_2-20120614|10566 	181.8819434	404.6392194	184.9482199	287.4686143	102.5484923	617.2915925	39.25879397	40.31536289	686.4269207	33.14114946	0	1	1	0
Skcos3208	CAMNT_0000274397	MMETSP0013_2-20120614|10568 	7.871655722	162.478771	7.242273953	15.32461363	2.920684907	33.7410662	10.29738858	12.63214704	42.48724769	15.1353281	0	1	1	0
Skcos3199	CAMNT_0000273389	MMETSP0013_2-20120614|10064 	23.58161269	53.97247825	12.32267508	26.68596511	3.08294518	11.65159121	1.930760359	2.68769086	10.56041416	1.304769664	0	1	1	0
Skcos3198	CAMNT_0000273385	MMETSP0013_2-20120614|10062 	18.04477011	35.42031594	10.48508319	4.227479622	2.109383544	13.35078159	2.574347146	4.300305375	6.385366704	5.740986521	0	1	0	0
Skcos3196	CAMNT_0000273787	MMETSP0013_2-20120614|10263 	12.67469989	15.15607813	3.02662195	1.056869905	0	5.097571153	1.287173573	1.34384543	9.086868002	1.826677529	0	0	1	0
Skcos3195	CAMNT_0000273797	MMETSP0013_2-20120614|10268 	11.20710306	44.57009644	12.53886237	10.30448158	6.165890359	21.36125055	5.792281078	5.644150805	26.52383093	5.219078655	0	1	1	0
Skcos3193	CAMNT_0000273667	MMETSP0013_2-20120614|10203 	16.37704644	35.11158101	4.756120208	5.548567003	3.08294518	13.83626456	3.217933932	4.031536289	13.99868854	2.87049326	0	0	1	0
Skcos3192	CAMNT_0000273665	MMETSP0013_2-20120614|10202 	7.104502834	32.24876625	15.67357796	26.42174763	4.381027361	12.62255714	7.723041437	2.956459946	13.75309752	3.653355059	0	0	1	0
Skcos319	CAMNT_0000272097	MMETSP0013_2-20120614|9418 	10.50665912	36.23425347	0.97284277	9.776046625	0.811301363	0.970965934	0.643586786	0	2.947092325	0.782861798	0	1	1	0
Skcos3189	CAMNT_0000273071	MMETSP0013_2-20120614|9905 	7.804946775	63.65552817	5.512775696	10.0402641	2.596164362	17.72012829	4.183314112	5.644150805	24.06792065	7.828617983	0	1	1	0
Skcos3187	CAMNT_0000272927	MMETSP0013_2-20120614|9833 	45.02853909	45.88923657	26.59103571	7.92652429	5.192328724	13.83626456	7.07945465	4.300305375	21.61201038	9.394341579	0	0	1	0
Skcos3182	CAMNT_0000273965	MMETSP0013_2-20120614|10352 	0.033354473	0.645536661	0	0	0	7.767727471	0	0.268769086	3.192683352	0	0	1	0	0
Skcos3180	CAMNT_0000273955	MMETSP0013_2-20120614|10347 	6.7709581	139.3236516	14.26836062	8.190741767	2.758424634	37.62492994	23.16912431	21.23275779	60.41539266	25.57348541	0	0	1	0
Skcos3161	CAMNT_0000272955	MMETSP0013_2-20120614|9847 	10.00634202	145.217682	5.728962978	14.00352625	3.245205452	10.68062527	3.861520718	3.762767204	21.61201038	4.958124722	0	0	1	0
Skcos316	CAMNT_0000271927	MMETSP0013_2-20120614|9333 	3.001902606	12.48973106	2.269966463	2.377957287	0.162260273	1.456448901	0.643586786	0	2.947092325	0.521907866	0	0	1	0
Skcos3153	CAMNT_0000271867	MMETSP0013_2-20120614|9303 	4.135954701	10.88992281	2.594247386	1.321087382	0.973561636	10.43788379	0.96538018	0.806307258	4.666229515	0.782861798	0	1	0	0
Skcos3151	CAMNT_0000271711	MMETSP0013_2-20120614|9225 	75.71465461	38.11472983	4.323745644	20.0805282	0.64904109	0.970965934	0.321793393	0.537538172	5.89418465	0.260953933	0	0	1	0
Skcos3149	CAMNT_0000271707	MMETSP0013_2-20120614|9223 	1.267469989	17.34528942	3.567090156	2.377957287	0.811301363	36.41122252	11.90635555	11.82583978	27.01501298	25.83443934	0	1	0	0
Skcos3148	CAMNT_0000271357	MMETSP0013_2-20120614|9048 	4.336081542	87.48425101	2.486153745	5.548567003	1.460342454	7.767727471	0.96538018	0.268769086	17.1913719	3.653355059	0	0	1	0
Skcos3146	CAMNT_0000271895	MMETSP0013_2-20120614|9317 	16.61052775	71.71070303	43.23745644	13.21087382	10.54691772	71.36599614	30.89216575	29.56459946	118.3748751	39.14308991	0	0	1	0
Skcos3140	CAMNT_0000271459	MMETSP0013_2-20120614|9099 	2.901839186	26.35473587	13.72789242	3.170609716	0.324520545	15.29271346	4.505107505	1.075076344	64.3448491	1.565723597	0	0	1	0
Skcos3137	CAMNT_0000271301	MMETSP0013_2-20120614|9020 	48.93101248	7.353504576	9.620334057	1.849522334	0.973561636	19.90480165	3.539727325	1.34384543	11.05159622	2.348585395	0	1	1	0
Skcos3130	CAMNT_0000270729	MMETSP0013_2-20120614|8734 	6.270640999	37.44112635	4.107558361	9.247611672	0.64904109	7.039503021	0.96538018	1.075076344	7.61332184	1.826677529	0	0	1	0
Skcos313	CAMNT_0000271677	MMETSP0013_2-20120614|9208 	52.29981429	13.61240351	29.50956402	26.15753016	12.98082181	20.39028461	3.861520718	3.225229032	19.40169114	4.175262924	0	1	1	0
Skcos312	CAMNT_0000271675	MMETSP0013_2-20120614|9207 	10.77349491	47.01190903	18.48401263	11.88978644	12.33178072	11.16610824	13.51532251	8.331841665	46.41670412	14.09151237	0	0	1	0
Skcos3118	CAMNT_0000270775	MMETSP0013_2-20120614|8757 	921.2839097	1124.917799	816.5393648	1492.300306	337.1768465	464.1217164	196.6157632	207.7585035	497.3218299	186.321108	0	1	1	0
Skcos3116	CAMNT_0000271169	MMETSP0013_2-20120614|8954 	58.9373545	177.5225819	19.34876175	43.33166612	5.030068451	16.74916236	4.826900898	4.569074461	27.26060401	2.087631462	0	0	1	0
Skcos3113	CAMNT_0000270511	MMETSP0013_2-20120614|8625 	122.6110442	26.74767123	124.4157809	31.70609716	24.66356144	20.14754313	34.75368647	16.66368333	53.29325288	24.79062361	0	0	1	0
Skcos3112	CAMNT_0000270509	MMETSP0013_2-20120614|8624 	5.30336127	17.31722261	3.783277438	0.792652429	1.784862999	75.97808433	1.287173573	2.68769086	31.68124249	1.043815731	0	1	1	0
Skcos3111	CAMNT_0000270503	MMETSP0013_2-20120614|8621 	13.00824463	118.2454763	18.48401263	12.41822139	3.894246543	20.87576758	11.26276876	4.837843547	22.34878346	13.30865057	0	0	1	0
Skcos3106	CAMNT_0000269727	MMETSP0013_2-20120614|8233 	2.901839186	25.62499877	3.783277438	5.284349527	1.298082181	0.242741483	1.287173573	0.537538172	6.139775677	1.043815731	0	0	1	0
Skcos3105	CAMNT_0000269501	MMETSP0013_2-20120614|8120 	4.502853909	83.55489742	2.161872822	11.88978644	1.947123271	6.796761537	1.930760359	1.34384543	9.578050056	1.304769664	0	0	1	0
Skcos3102	CAMNT_0000269811	MMETSP0013_2-20120614|8275 	9.806215179	59.50164008	17.94354442	8.719176719	4.867808179	40.05234477	2.896140539	2.68769086	20.8752373	2.609539328	0	1	1	0
Skcos3101	CAMNT_0000268803	MMETSP0013_2-20120614|7771 	95.32708497	169.1586721	124.0915	91.15502934	64.09280768	148.0723049	90.10215009	56.17273897	184.6844524	56.62700341	0	0	1	0
Skcos310	CAMNT_0000272139	MMETSP0013_2-20120614|9439 	52.76677692	93.26601415	19.13257447	10.30448158	7.950753358	59.22892197	16.08966966	18.27629785	47.39906823	16.96200563	0	1	1	0
Skcos3088	CAMNT_0000269101	MMETSP0013_2-20120614|7920 	9.972987546	52.37267	15.45739068	12.15400391	7.139451995	23.5459239	7.07945465	8.869379837	139.4957034	9.394341579	0	0	1	0
Skcos3082	CAMNT_0000268565	MMETSP0013_2-20120614|7652 	52.39987771	14.31407379	14.70073519	7.92652429	3.245205452	3.641122252	2.896140539	1.075076344	10.56041416	1.565723597	0	0	1	0
Skcos3067	CAMNT_0000267783	MMETSP0013_2-20120614|7261 	1.367533409	7.044769651	3.02662195	2.113739811	1.298082181	2.427414835	0.96538018	0.268769086	6.876548758	1.043815731	0	0	1	0
Skcos3065	CAMNT_0000267679	MMETSP0013_2-20120614|7209 	5.970450738	26.80380485	2.918528309	1.056869905	1.784862999	9.466917856	0	1.612614516	4.666229515	0.521907866	0	1	0	0
