New Seq Name	Old Seq Name	Description
Skcos16951	CAMNT_0000288693	CAMNT_0000288693 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17716 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1546
Skcos16952	CAMNT_0000288857	CAMNT_0000288857 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17798 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1503
Skcos16953	CAMNT_0000288859	CAMNT_0000288859 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17799 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=547
Skcos16954	CAMNT_0000288861	CAMNT_0000288861 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17800 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2672
Skcos16955	CAMNT_0000289047	CAMNT_0000289047 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17893 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1507
Skcos16956	CAMNT_0000289053	CAMNT_0000289053 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17896 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=704
Skcos16957	CAMNT_0000289055	CAMNT_0000289055 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17897 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1679
Skcos16958	CAMNT_0000288963	CAMNT_0000288963 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17851 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1832
Skcos16959	CAMNT_0000288965	CAMNT_0000288965 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17852 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=765
Skcos16960	CAMNT_0000288967	CAMNT_0000288967 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17853 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1057
Skcos16961	CAMNT_0000288969	CAMNT_0000288969 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17854 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1914
Skcos16962	CAMNT_0000288467	CAMNT_0000288467 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17603 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1576
Skcos16963	CAMNT_0000288471	CAMNT_0000288471 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17605 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1493
Skcos16964	CAMNT_0000288473	CAMNT_0000288473 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17606 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=707
Skcos16965	CAMNT_0000289313	CAMNT_0000289313 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18026 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1311
Skcos16966	CAMNT_0000289507	CAMNT_0000289507 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18123 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2107
Skcos16967	CAMNT_0000289509	CAMNT_0000289509 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18124 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=643
Skcos16968	CAMNT_0000289511	CAMNT_0000289511 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18125 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1871
Skcos16969	CAMNT_0000289653	CAMNT_0000289653 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18196 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1556
Skcos16970	CAMNT_0000289655	CAMNT_0000289655 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18197 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=562
Skcos16971	CAMNT_0000289657	CAMNT_0000289657 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18198 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1935
Skcos16972	CAMNT_0000289577	CAMNT_0000289577 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18158 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3088
Skcos16973	CAMNT_0000289579	CAMNT_0000289579 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18159 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=947
Skcos16974	CAMNT_0000289581	CAMNT_0000289581 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18160 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=888
Skcos16975	CAMNT_0000289583	CAMNT_0000289583 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18161 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1069
Skcos16976	CAMNT_0000289133	CAMNT_0000289133 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17936 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=449
Skcos16977	CAMNT_0000289135	CAMNT_0000289135 /NCGR_SEQ_ID=MMETSP0013_2-20120614|17937 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=640
Skcos16978	CAMNT_0000289813	CAMNT_0000289813 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18276 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=177
Skcos16979	CAMNT_0000289819	CAMNT_0000289819 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18279 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=155
Skcos16980	CAMNT_0000291053	CAMNT_0000291053 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18896 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=235
Skcos16981	CAMNT_0000291073	CAMNT_0000291073 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18906 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=162
Skcos16982	CAMNT_0000291087	CAMNT_0000291087 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18913 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=780
Skcos16983	CAMNT_0000291107	CAMNT_0000291107 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18923 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=325
Skcos16984	CAMNT_0000291111	CAMNT_0000291111 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18925 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=210
Skcos16985	CAMNT_0000291115	CAMNT_0000291115 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18927 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=4275
Skcos16986	CAMNT_0000291125	CAMNT_0000291125 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18932 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=152
Skcos16987	CAMNT_0000291137	CAMNT_0000291137 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18938 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=996
Skcos16988	CAMNT_0000291141	CAMNT_0000291141 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18940 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=250
Skcos16989	CAMNT_0000291163	CAMNT_0000291163 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18951 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=854
Skcos16990	CAMNT_0000291171	CAMNT_0000291171 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18955 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=181
Skcos16991	CAMNT_0000289809	CAMNT_0000289809 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18274 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2569
Skcos16992	CAMNT_0000289711	CAMNT_0000289711 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18225 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=864
Skcos16993	CAMNT_0000289713	CAMNT_0000289713 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18226 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1214
Skcos16994	CAMNT_0000289717	CAMNT_0000289717 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18228 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=737
Skcos16995	CAMNT_0000289719	CAMNT_0000289719 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18229 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=768
Skcos16996	CAMNT_0000289721	CAMNT_0000289721 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18230 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=644
Skcos16997	CAMNT_0000289901	CAMNT_0000289901 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18320 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1734
Skcos16998	CAMNT_0000289905	CAMNT_0000289905 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18322 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=279
Skcos16999	CAMNT_0000289907	CAMNT_0000289907 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18323 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1923
Skcos17000	CAMNT_0000289911	CAMNT_0000289911 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18325 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=795
Skcos17001	CAMNT_0000290053	CAMNT_0000290053 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18396 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1146
Skcos17002	CAMNT_0000290755	CAMNT_0000290755 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18747 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1088
Skcos17003	CAMNT_0000290759	CAMNT_0000290759 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18749 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=389
Skcos17004	CAMNT_0000290761	CAMNT_0000290761 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18750 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1936
Skcos17005	CAMNT_0000290763	CAMNT_0000290763 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18751 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=693
Skcos17006	CAMNT_0000290929	CAMNT_0000290929 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18834 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2342
Skcos17007	CAMNT_0000290933	CAMNT_0000290933 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18836 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=765
Skcos17008	CAMNT_0000290407	CAMNT_0000290407 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18573 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1888
Skcos17009	CAMNT_0000290411	CAMNT_0000290411 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18575 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=928
Skcos17010	CAMNT_0000290417	CAMNT_0000290417 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18578 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=736
Skcos17011	CAMNT_0000290513	CAMNT_0000290513 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18626 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1180
Skcos17012	CAMNT_0000290517	CAMNT_0000290517 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18628 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=501
Skcos17013	CAMNT_0000290521	CAMNT_0000290521 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18630 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=857
Skcos17014	CAMNT_0000290675	CAMNT_0000290675 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18707 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=949
Skcos17015	CAMNT_0000290677	CAMNT_0000290677 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18708 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=705
Skcos17016	CAMNT_0000290681	CAMNT_0000290681 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18710 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1074
Skcos17017	CAMNT_0000290863	CAMNT_0000290863 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18801 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2519
Skcos17018	CAMNT_0000290867	CAMNT_0000290867 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18803 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=948
Skcos17019	CAMNT_0000290869	CAMNT_0000290869 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18804 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2586
Skcos17020	CAMNT_0000291335	CAMNT_0000291335 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19037 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1120
Skcos17021	CAMNT_0000291339	CAMNT_0000291339 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19039 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1629
Skcos17022	CAMNT_0000291343	CAMNT_0000291343 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19041 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=614
Skcos17023	CAMNT_0000291487	CAMNT_0000291487 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19113 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1091
Skcos17024	CAMNT_0000291103	CAMNT_0000291103 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18921 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1214
Skcos17025	CAMNT_0000291405	CAMNT_0000291405 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19072 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1504
Skcos17026	CAMNT_0000291409	CAMNT_0000291409 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19074 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1667
Skcos17027	CAMNT_0000291031	CAMNT_0000291031 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18885 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1169
Skcos17028	CAMNT_0000291033	CAMNT_0000291033 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18886 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1735
Skcos17029	CAMNT_0000291035	CAMNT_0000291035 /NCGR_SEQ_ID=MMETSP0013_2-20120614|18887 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1181
Skcos17030	CAMNT_0000291807	CAMNT_0000291807 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19273 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=941
Skcos17031	CAMNT_0000291809	CAMNT_0000291809 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19274 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=789
Skcos17032	CAMNT_0000291953	CAMNT_0000291953 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19346 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2384
Skcos17033	CAMNT_0000291955	CAMNT_0000291955 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19347 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=972
Skcos17034	CAMNT_0000291957	CAMNT_0000291957 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19348 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=405
Skcos17035	CAMNT_0000292099	CAMNT_0000292099 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19419 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2750
Skcos17036	CAMNT_0000292101	CAMNT_0000292101 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19420 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=773
Skcos17037	CAMNT_0000292105	CAMNT_0000292105 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19422 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1776
Skcos17038	CAMNT_0000291641	CAMNT_0000291641 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19190 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1988
Skcos17039	CAMNT_0000291893	CAMNT_0000291893 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19316 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=960
Skcos17040	CAMNT_0000292043	CAMNT_0000292043 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19391 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1716
Skcos17041	CAMNT_0000292049	CAMNT_0000292049 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19394 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2871
Skcos17042	CAMNT_0000291591	CAMNT_0000291591 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19165 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1467
Skcos17043	CAMNT_0000291595	CAMNT_0000291595 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19167 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=205
Skcos17044	CAMNT_0000292251	CAMNT_0000292251 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19495 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=564
Skcos17045	CAMNT_0000292253	CAMNT_0000292253 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19496 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1237
Skcos17046	CAMNT_0000292351	CAMNT_0000292351 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19545 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=658
Skcos17047	CAMNT_0000292527	CAMNT_0000292527 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19633 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2026
Skcos17048	CAMNT_0000292529	CAMNT_0000292529 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19634 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1748
Skcos17049	CAMNT_0000292533	CAMNT_0000292533 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19636 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=167
Skcos17050	CAMNT_0000292535	CAMNT_0000292535 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19637 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1377
Skcos17051	CAMNT_0000292537	CAMNT_0000292537 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19638 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=200
Skcos17052	CAMNT_0000292997	CAMNT_0000292997 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19868 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=4021
Skcos17053	CAMNT_0000293003	CAMNT_0000293003 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19871 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=231
Skcos17054	CAMNT_0000293039	CAMNT_0000293039 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19889 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=719
Skcos17055	CAMNT_0000293047	CAMNT_0000293047 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19893 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=5011
Skcos17056	CAMNT_0000293053	CAMNT_0000293053 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19896 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=151
Skcos17057	CAMNT_0000293019	CAMNT_0000293019 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19879 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=922
Skcos17058	CAMNT_0000293187	CAMNT_0000293187 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19963 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=643
Skcos17059	CAMNT_0000293189	CAMNT_0000293189 /NCGR_SEQ_ID=MMETSP0013_2-20120614|19964 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1515
Skcos17060	CAMNT_0000293275	CAMNT_0000293275 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20007 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1157
Skcos17061	CAMNT_0000293277	CAMNT_0000293277 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20008 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=947
Skcos17062	CAMNT_0000293363	CAMNT_0000293363 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20051 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=195
Skcos17063	CAMNT_0000293365	CAMNT_0000293365 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20052 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=606
Skcos17064	CAMNT_0000293373	CAMNT_0000293373 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20056 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=159
Skcos17065	CAMNT_0000294081	CAMNT_0000294081 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20410 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=290
Skcos17066	CAMNT_0000294095	CAMNT_0000294095 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20417 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=234
Skcos17067	CAMNT_0000294113	CAMNT_0000294113 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20426 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=4098
Skcos17068	CAMNT_0000294127	CAMNT_0000294127 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20433 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=194
Skcos17069	CAMNT_0000294133	CAMNT_0000294133 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20436 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=159
Skcos17070	CAMNT_0000294135	CAMNT_0000294135 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20437 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=183
Skcos17071	CAMNT_0000294137	CAMNT_0000294137 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20438 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=183
Skcos17072	CAMNT_0000294145	CAMNT_0000294145 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20442 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=185
Skcos17073	CAMNT_0000294147	CAMNT_0000294147 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20443 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=155
Skcos17074	CAMNT_0000293849	CAMNT_0000293849 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20294 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1051
Skcos17075	CAMNT_0000293851	CAMNT_0000293851 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20295 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=626
Skcos17076	CAMNT_0000293855	CAMNT_0000293855 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20297 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=807
Skcos17077	CAMNT_0000293975	CAMNT_0000293975 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20357 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3143
Skcos17078	CAMNT_0000293981	CAMNT_0000293981 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20360 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=164
Skcos17079	CAMNT_0000293999	CAMNT_0000293999 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20369 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2481
Skcos17080	CAMNT_0000293555	CAMNT_0000293555 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20147 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3574
Skcos17081	CAMNT_0000294369	CAMNT_0000294369 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20554 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=669
Skcos17082	CAMNT_0000294377	CAMNT_0000294377 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20558 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=224
Skcos17083	CAMNT_0000294397	CAMNT_0000294397 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20568 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=4510
Skcos17084	CAMNT_0000295135	CAMNT_0000295135 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20937 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=613
Skcos17085	CAMNT_0000295149	CAMNT_0000295149 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20944 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=163
Skcos17086	CAMNT_0000295151	CAMNT_0000295151 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20945 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=605
Skcos17087	CAMNT_0000295155	CAMNT_0000295155 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20947 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=4954
Skcos17088	CAMNT_0000295161	CAMNT_0000295161 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20950 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=176
Skcos17089	CAMNT_0000295169	CAMNT_0000295169 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20954 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=698
Skcos17090	CAMNT_0000295189	CAMNT_0000295189 /NCGR_SEQ_ID=MMETSP0013_2-20120614|20964 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=786
